"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%";"CV_services_CasB"
"167478";"0,336138";"46,58251";"46°34'57.036N 0°20'10.097E";"86194";"Boulevard de Verdun";"";"86000";"POITIERS";"23/08/2021";"En extérieur";"R_SO11891_1_1PUB.pdf";"Oui";"1,1";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167494";"1,894955";"47,891955";"47°53'31.038N 1°53'41.838E";"45234";"Rue Guignegault";"";"45100";"ORLEANS";"19/08/2021";"En extérieur";"R_SO11868_1_1PUB.pdf";"Oui";"0,97";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167499";"-0,524736";"47,458641";"47°27'31.108N 0°31'29.050W";"49007";"Rue de Géricault";"";"49000";"ANGERS";"16/08/2021";"En extérieur";"R_SO11765_1_1PUB.pdf";"Oui";"0,91";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,12";"";"0,15";"";"0,2";"";"0,6";"";"0,17";"";"0,25";"";"0,11";"";"0,735119";"0,735119";"19,218";"0,691127"
"167508";"0,193595";"47,989121";"47°59'20.836N 0°11'36.942E";"72181";"Impasse du Grand Pré";"";"72100";"MANS";"12/08/2021";"En extérieur";"R_SO11881_1_1PUB.pdf";"Oui";"0,96";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167510";"3,598316";"47,781202";"47°46'52.327N 3°35'53.938E";"89024";"Route de Vaux";"";"89000";"AUXERRE";"17/08/2021";"En extérieur";"R_SO11924_1_1PUB.pdf";"Oui";"0,8";"Rue / Route / Parking";"EXEM";"";"0,07";"";"";"";"";"";"";"";"0,52";"";"0,06";"";"0,21";"";"0,14";"";"0,07";"";"0,1";"";"0,23";"";"0,640625";"0,636789";"19,922";"0,821646"
"167517";"-0,593487";"47,495052";"47°29'42.187N 0°35'36.553W";"49015";"Avenue de la Grande Pièce";"";"49240";"AVRILLE";"16/08/2021";"En extérieur";"R_SO11814_1_2PUB.pdf";"Oui";"0,75";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167524";"0,862777";"48,092157";"48°5'31.765N 0°51'45.997E";"41177";"Bord de Bruyère";"";"41170";"PLESSIS DORIN";"18/08/2021";"En extérieur";"R_SO11864_1_1PUB.pdf";"Oui";"0,42";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167525";"1,887539";"47,891924";"47°53'30.926N 1°53'15.140E";"45234";"Rue Vieille Levée";"";"45100";"ORLEANS";"19/08/2021";"En intérieur";"R_SO11813_2_1PUB.pdf";"Oui";"1,12";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167529";"0,689886";"47,298732";"47°17'55.435N 0°41'23.590E";"37266";"Route du Ripault";"";"37250";"VEIGNE";"17/08/2021";"En extérieur";"R_SO11862_1_1PUB.pdf";"Oui";"0,71";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167537";"2,532384";"46,540881";"46°32'27.172N 2°31'56.582E";"18238";"Le petit Marcais";"";"18360";"SAINT VITTE";"20/08/2021";"En extérieur";"R_SO11852_1_2PUB.pdf";"Oui";"0,49";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167539";"-0,549091";"47,451091";"47°27'3.928N 0°32'56.728W";"49007";"Boulevard Joseph Bédier";"";"49000";"ANGERS";"16/08/2021";"En extérieur";"R_SO11814_1_1PUB.pdf";"Oui";"1,01";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167540";"1,892997";"47,942401";"47°56'32.644N 1°53'34.789E";"45302";"Route Nationale 20";"";"45770";"SARAN";"18/08/2021";"En extérieur";"R_SO11868_2_1PUB.pdf";"Oui";"2,52";"Rue / Route / Parking";"EXEM";"";"";"0,11";"";"";"";"";"";"";"1,59";"";"0,16";"";"0,73";"";"0,81";"";"0,58";"";"0,53";"";"";"";"2,090957";"2,088061";"17,026";"0,710386"
"167541";"0,211792";"48,001799";"48°0'6.476N 0°12'42.451E";"72181";"Rue des Primevères";"";"72100";"MANS";"12/08/2021";"En extérieur";"R_SO11822_1_1PUB.pdf";"Oui";"0,3";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"0,13";"";"0,13";"";"0,13";"";"0,08";"";"0,14";"";"0,285657";"0,285657";"4,781";"0,242536"
"167548";"1,836049";"47,944065";"47°56'38.634N 1°50'9.776E";"45235";"Rue de Monbary";"";"45140";"ORMES";"18/08/2021";"En extérieur";"R_SO11813_2_3PUB.pdf";"Oui";"1,66";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167550";"-0,534776";"47,486125";"47°29'10.050N 0°32'5.194W";"49007";"Boulevard Gaston Ramon";"";"49100";"ANGERS";"16/08/2021";"En extérieur";"R_SO11814_2_1PUB.pdf";"Oui";"0,69";"Rue / Route / Parking";"EXEM";"";"";"0,19";"";"";"";"";"";"";"0,2";"";"0,22";"";"0,2";"";"0,35";"";"0,12";"";"0,14";"";"";"";"0,566569";"0,53376";"17,889";"0,338175"
"167553";"1,838987";"47,936508";"47°56'11.429N 1°50'20.353E";"45169";"Rue des Guettes";"";"45140";"INGRE";"18/08/2021";"En extérieur";"R_SO11813_1_1PUB.pdf";"Oui";"1,92";"Rue / Route / Parking";"EXEM";"";"0,47";"0,13";"";"";"";"";"";"";"0,91";"";"0,76";"";"0,95";"";"0,56";"";"0,37";"";"0,18";"";"0,25";"";"1,758238";"1,68926";"8,425";"0,571294"
"167554";"1,715283";"46,797504";"46°47'51.014N 1°42'55.019E";"36044";"Rue Paul Verlaine";"";"36000";"CHATEAUROUX";"16/08/2021";"En extérieur";"R_SO11760_1_1PUB.pdf";"Oui";"0,65";"Rue / Route / Parking";"EXEM";"";"";"0,15";"";"";"";"";"";"";"0,39";"";"0,17";"";"0,2";"";"0,06";"";"0,16";"";"0,11";"";"0,05";"";"0,536004";"0,514587";"17,538";"0,617387"
"167557";"3,332719";"48,039839";"48°2'23.420N 3°19'57.788E";"89018";"Rue du Moulin à Vent";"";"89500";"ARMEAU";"17/08/2021";"En extérieur";"R_SO11892_1_1PUB.pdf";"Oui";"1,2";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167560";"1,894424";"47,920916";"47°55'15.298N 1°53'39.926E";"45234";"Rue Ponson du Terrail";"";"45000";"ORLEANS";"18/08/2021";"En extérieur";"R_SO11813_2_2PUB.pdf";"Oui";"1,22";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167571";"0,183547";"48,021465";"48°1'17.274N 0°11'0.769E";"72181";"Avenue Rhin et Danube";"";"72000";"MANS";"12/08/2021";"En extérieur";"R_SO11881_2_1PUB.pdf";"Oui";"3,21";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"0,13";"";"";"";"0,43";"";"0,91";"";"1,91";"";"0,41";"";"1,13";"";"0,72";"";"0,05";"";"2,577576";"2,574296";"19,702";"0,801049"
"167574";"1,736808";"46,802724";"46°48'9.806N 1°44'12.509E";"36044";"Boulevard d'Anvaux";"";"36000";"CHATEAUROUX";"16/08/2021";"En extérieur";"R_SO11861_1_1PUB.pdf";"Oui";"1,45";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167589";"0,665259";"47,350506";"47°21'1.822N 0°39'54.932E";"37122";"Rue des Martyrs";"";"37300";"JOUE LES TOURS";"17/08/2021";"En extérieur";"R_SO11862_1_2PUB.pdf";"Oui";"1,31";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167590";"2,362497";"47,071419";"47°4'17.108N 2°21'44.989E";"18033";"Chemin Tortiot";"";"18000";"BOURGES";"19/08/2021";"En extérieur";"R_SO11852_1_1PUB.pdf";"Oui";"1,4";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167601";"-0,749637";"48,08438";"48°5'3.768N 0°44'58.693W";"53130";"Rue Marcelin Berthelot";"";"53000";"LAVAL";"13/08/2021";"En extérieur";"R_SO11976_1_1PUB.pdf";"Oui";"1,03";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,53";"";"0,14";"";"0,29";"";"0,4";"";"0,29";"";"0,26";"";"0,1";"";"0,840417";"0,840417";"18,406";"0,473029"
"167606";"1,710777";"46,813777";"46°48'49.597N 1°42'38.797E";"36044";"Rue du Chardelièvre";"";"36000";"CHATEAUROUX";"16/08/2021";"En extérieur";"R_SO11909_1_2PUB.pdf";"Oui";"0,64";"Rue / Route / Parking";"EXEM";"";"0,14";"0,1";"";"0,12";"";"";"";"";"0,19";"";"0,31";"";"0,18";"";"0,14";"";"0,09";"";"0,18";"";"0,12";"";"0,532071";"0,488979";"16,864";"0,38539"
"167609";"0,331109";"48,01706";"48°1'1.416N 0°19'51.992E";"72054";"Voie de la Liberté";"";"72470";"CHAMPAGNE";"12/08/2021";"En extérieur";"R_SO11555_1_1PUB.pdf";"Oui";"0,95";"Rue / Route / Parking";"EXEM";"";"";"0,05";"";"";"";"";"";"";"";"";"0,48";"";"0,44";"";"0,35";"";"0,28";"";"0,38";"";"0,31";"";"0,931612";"0,930269";"1,936";"0,398123"
"167612";"1,664922";"46,801895";"46°48'6.822N 1°39'53.719E";"36044";"Rue Simone de Beauvoir";"";"36000";"CHATEAUROUX";"16/08/2021";"En extérieur";"R_SO11909_1_1PUB.pdf";"Oui";"0,17";"Rue / Route / Parking";"EXEM";"";"";"0,14";"";"";"";"";"";"";"0,08";"";"0,1";"";"0,05";"";"0,07";"";"0,06";"";"";"";"";"";"0,216795";"0,165529";"-27,526";"0,357771"
"167624";"1,873803";"47,862607";"47°51'45.385N 1°52'25.691E";"45232";"Rue Maurice Clément";"";"45160";"OLIVET";"19/08/2021";"En extérieur";"R_SO11916_2_1PUB.pdf";"Oui";"0,5";"Rue / Route / Parking";"EXEM";"";"";"0,13";"";"";"";"";"";"";"";"";"0,31";"";"0,23";"";"0,18";"";"0,08";"";"0,05";"";"";"";"0,455192";"0,436234";"8,962";"0,542642"
"167628";"-0,533689";"47,453274";"47°27'11.786N 0°32'1.280W";"49007";"Rue Saint-Augustin";"";"49000";"ANGERS";"16/08/2021";"En extérieur";"R_SO11972_1_1PUB.pdf";"Oui";"1,74";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,76";"";"0,54";"";"0,54";"";"0,74";"";"0,23";"";"0,38";"";"0,24";"";"1,401178";"1,401178";"19,473";"0,410054"
"167629";"1,942155";"47,942506";"47°56'33.022N 1°56'31.758E";"45147";"Rue de la Forêt";"";"45400";"FLEURY LES AUBRAIS";"18/08/2021";"En extérieur";"R_SO11966_1_1PUB.pdf";"Oui";"0,29";"Rue / Route / Parking";"EXEM";"";"0,09";"0,12";"";"";"";"";"";"";"";"";"0,1";"";"0,07";"";"0,06";"";"0,05";"";"0,12";"";"";"";"0,240624";"0,188149";"17,026";"0,298703"
"167635";"0,196773";"48,027211";"48°1'37.960N 0°11'48.383E";"72095";"Rue de Belle Ile";"";"72190";"COULAINES";"12/08/2021";"En extérieur";"R_SO11980_1_1PUB.pdf";"Oui";"1,7";"Rue / Route / Parking";"EXEM";"";"0,06";"";"";"";"";"";"";"";"0,18";"";"0,64";"";"1,22";"";"0,18";"";"0,35";"";"0,28";"";"";"";"1,472175";"1,470952";"13,401";"0,889696"
"167644";"2,441594";"47,081104";"47°4'51.974N 2°26'29.738E";"18033";"Rue Martin Siemens";"";"18000";"BOURGES";"19/08/2021";"En extérieur";"R_SO11901_1_1PUB.pdf";"Oui";"0,82";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167663";"0,645212";"47,342252";"47°20'32.107N 0°38'42.763E";"37122";"Allée des Artisans";"";"37300";"JOUE LES TOURS";"17/08/2021";"En extérieur";"R_SO11960_1_1PUB.pdf";"Oui";"1,01";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,34";"";"0,3";"";"0,51";"";"0,46";"";"0,37";"";"0,26";"";"0,33";"";"0,995339";"0,995339";"1,452";"0,223524"
"167680";"1,921121";"47,888074";"47°53'17.066N 1°55'16.036E";"45286";"Rue Demay";"";"45650";"SAINT JEAN LE BLANC";"19/08/2021";"En extérieur";"R_SO11916_1_1PUB.pdf";"Oui";"0,85";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167682";"0,991212";"47,694086";"47°41'38.710N 0°59'28.363E";"41199";"Bussard";"";"41310";"SAINT AMAND LONGPRE";"17/08/2021";"En extérieur";"R_SO11912_1_1PUB.pdf";"Oui";"0,51";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167686";"1,896717";"47,916545";"47°54'59.562N 1°53'48.181E";"45234";"Rue des 2 Ponts";"";"45000";"ORLEANS";"19/08/2021";"En extérieur";"R_SO11966_1_2PUB.pdf";"Oui";"0,79";"Rue / Route / Parking";"EXEM";"";"";"0,12";"";"";"";"";"";"";"0,15";"";"0,15";"";"0,56";"";"0,16";"";"0,22";"";"0,27";"";"0,24";"";"0,759934";"0,7504";"3,806";"0,566719"
"167687";"1,885751";"47,93123";"47°55'52.428N 1°53'8.704E";"45302";"Rue des Sablonnières";"";"45770";"SARAN";"18/08/2021";"En extérieur";"R_SO11966_1_3PUB.pdf";"Oui";"0,59";"Rue / Route / Parking";"EXEM";"";"";"0,06";"";"";"";"";"";"";"";"";"0,29";"";"0,32";"";"0,09";"";"0,07";"";"0,2";"";"";"";"0,493052";"0,489387";"16,432";"0,612267"
"167693";"0,806597";"47,394351";"47°23'39.664N 0°48'23.749E";"37156";"Avenue Léonard de Vinci";"";"37270";"MONTLOUIS SUR LOIRE";"17/08/2021";"En extérieur";"R_SO11960_1_2PUB.pdf";"Oui";"0,33";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,13";"";"0,16";"";"0,13";"";"0,08";"";"0,09";"";"0,12";"";"0,17";"";"0,342345";"0,342345";"-3,741";"0,243723"
"167697";"0,1654";"48,052917";"48°3'10.501N 0°9'55.440E";"72320";"Rue Joseph Caillaux";"";"72650";"SAINT SATURNIN";"17/08/2021";"En extérieur";"R_SO12019_1_2PUB.pdf";"Oui";"0,81";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,54";"";"0,16";"";"0,22";"";"0,17";"";"0,17";"";"";"";"0,650692";"0,650692";"19,668";"0,577459"
"167725";"0,105104";"48,072825";"48°4'22.170N 0°6'18.374E";"72001";"La Guillerie";"";"72650";"AIGNE";"17/08/2021";"En extérieur";"R_SO12019_1_1PUB.pdf";"Oui";"0,52";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,28";"";"0,2";"";"0,11";"";"0,18";"";"0,05";"";"";"";"0,16";"";"0,437035";"0,437035";"15,955";"0,439605"
"167749";"0,361869";"46,577971";"46°34'40.696N 0°21'42.728E";"86194";"Rue de Vaudouzil";"";"86000";"POITIERS";"23/08/2021";"En extérieur";"R_SO11927_1_1PUB.pdf";"Oui";"0,86";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167761";"0,214641";"47,363944";"47°21'50.198N 0°12'52.708E";"37082";"2 La Couardière";"";"37340";"CONTINVOIR";"31/08/2021";"En extérieur";"R_SO11463_2_1PUB.pdf";"Oui";"0,45";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167763";"0,383409";"46,564707";"46°33'52.945N 0°23'0.272E";"86194";"Rue Raoul Follereau";"";"86000";"POITIERS";"23/08/2021";"En extérieur";"R_SO11964_1_2PUB.pdf";"Oui";"1,28";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,54";"";"0,67";"";"0,46";"";"0,16";"";"0,23";"";"0,23";"";"";"";"1,040913";"1,040913";"18,679";"0,48957"
"167774";"0,351498";"46,590271";"46°35'24.976N 0°21'5.393E";"86194";"Allée du Parc";"";"86000";"POITIERS";"31/08/2021";"En intérieur";"R_SO11627_8_2PUB.pdf";"Oui";"0,08";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167775";"0,351605";"46,590315";"46°35'25.134N 0°21'5.778E";"86194";"Allée du Parc";"";"86000";"POITIERS";"31/08/2021";"En intérieur";"R_SO11627_8_1PUB.pdf";"Oui";"0,52";"Lieu d'habitation";"EXEM";"";"";"0,05";"";"0,06";"";"";"0,12";"";"0,13";"";"0,13";"";"0,15";"";"0,24";"";"0,14";"";"0,18";"";"";"";"0,431741";"0,407308";"16,973";"0,406202"
"167782";"0,370831";"46,561656";"46°33'41.962N 0°22'14.992E";"86194";"Avenue Wolfgang Amadeus Mozart";"";"86000";"POITIERS";"23/08/2021";"En extérieur";"R_SO11964_1_1PUB.pdf";"Oui";"1,53";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,45";"";"0,63";"";"0,98";"";"0,24";"";"0,19";"";"0,18";"";"0,17";"";"1,309504";"1,309504";"14,412";"0,698746"
"167806";"0,538401";"46,849039";"46°50'56.540N 0°32'18.244E";"86007";"Route de Chatellerault";"";"86100";"ANTRAN";"01/09/2021";"En intérieur";"R_SO11530_1_1PUB.pdf";"Oui";"0,23";"Rue / Route / Parking";"EXEM";"";"";"0,07";"";"";"";"";"";"0,25";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,259615";"";"-12,876";"0,5625"
"167809";"-0,890075";"47,671702";"47°40'18.127N 0°53'24.270W";"49331";"Le Cloteau";"";"49500";"SEGRE EN ANJOU BLEU";"01/09/2021";"En extérieur";"R_SO11782_5_1PUB.pdf";"Oui";"0,14";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"167825";"0,343537";"46,54496";"46°32'41.856N 0°20'36.733E";"86214";"Allée de Moulin";"";"86280";"SAINT BENOIT";"31/08/2021";"En intérieur";"R_SO12122_4_1PUB.pdf";"Oui";"0,15";"Lieu d'habitation";"EXEM";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"60";"0"
"167950";"1,686323";"47,833455";"47°50'0.438N 1°41'10.763E";"45203";"Rue des Coqs Matineux";"";"45130";"MEUNG SUR LOIRE";"08/09/2021";"En extérieur";"R_SO11684_1_1PUB.pdf";"Oui";"0,54";"Lieu d'habitation";"EXEM";"";"";"0,11";"";"";"";"";"";"";"0,06";"";"0,12";"";"0,1";"";"0,32";"";"0,13";"";"0,18";"";"";"";"0,43795";"0,42391";"18,898";"0,538948"
"167955";"1,686323";"47,833455";"47°50'0.438N 1°41'10.763E";"45203";"Rue des Coqs Matineux";"";"45130";"MEUNG SUR LOIRE";"08/09/2021";"En intérieur";"R_SO11684_1_2PUB.pdf";"Oui";"0,2";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"168076";"-0,796855";"48,073403";"48°4'24.251N 0°47'48.678W";"53130";"Rue des Alignés";"";"53000";"LAVAL";"30/07/2021";"En extérieur";"R_SO11696_1_1PUB.pdf";"Oui";"0,63";"Rue / Route / Parking";"EXEM";"";"0,14";"";"";"";"";"";"";"";"0,48";"";"0,2";"";"0,13";"";"0,07";"";"0,15";"";"0,16";"";"";"";"0,599917";"0,583352";"4,775";"0,651321"
"168108";"1,905742";"47,899434";"47°53'57.962N 1°54'20.671E";"45234";"Place du Châtelet";"";"45000";"ORLEANS";"16/07/2021";"En extérieur";"R_SO11764_2_1PUB.pdf";"Oui";"1,31";"Rue / Route / Parking";"EXEM";"";"";"0,13";"";"";"";"";"";"";"0,49";"";"0,45";"";"0,39";"";"0,65";"";"0,26";"";"0,51";"";"0,07";"";"1,169059";"1,161809";"10,759";"0,506334"
"168146";"-0,787108";"48,066791";"48°4'0.448N 0°47'13.589W";"53130";"Place Pasteur";"";"53000";"LAVAL";"29/07/2021";"En extérieur";"R_SO11648_1_1PUB.pdf";"Oui";"1,6";"Rue / Route / Parking";"EXEM";"";"1,42";"";"";"";"";"";"";"";"0,1";"";"0,36";"";"0,31";"";"0,25";"";"0,61";"";"0,32";"";"";"";"1,67006";"0,879034";"-4,379";"0,848"
"168148";"-0,74498";"48,085148";"48°5'6.533N 0°44'41.928W";"53130";"Boulevard Henri Becquerel";"";"53000";"LAVAL";"29/07/2021";"En extérieur";"R_SO11696_1_2PUB.pdf";"Oui";"0,76";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,47";"";"0,27";"";"0,2";"";"0,22";"";"0,17";"";"0,16";"";"";"";"0,660833";"0,660833";"13,048";"0,42452"
"168338";"1,90277";"47,901087";"47°54'3.913N 1°54'9.972E";"45234";"Station tram de Gaulle";"";"45000";"ORLEANS";"14/09/2021";"En extérieur";"R_SO12211_1_4PUB.pdf";"Oui";"1,06";"Rue / Route / Parking";"EXEM";"";"";"0,07";"";"";"";"";"";"";"";"";"0,59";"";"0,62";"";"0,12";"";"0,22";"";"0,31";"";"";"";"0,946731";"0,94414";"10,686";"0,666141"
"168340";"1,903926";"47,911161";"47°54'40.180N 1°54'14.134E";"45234";"Station de Tram Louis Braille";"";"45000";"ORLEANS";"14/09/2021";"En extérieur";"R_SO12218_1_4PUB.pdf";"Oui";"0,8";"Rue / Route / Parking";"EXEM";"";"";"";"";"0,06";"";"";"";"";"0,27";"";"0,45";"";"0,43";"";"0,2";"";"0,27";"";"0,2";"";"";"";"0,785366";"0,783071";"1,829";"0,470737"
"168341";"1,903449";"47,919593";"47°55'10.535N 1°54'12.416E";"45234";"Station de Tram Libération";"";"45000";"ORLEANS";"13/09/2021";"En extérieur";"R_SO12218_1_6PUB.pdf";"Oui";"0,79";"Rue / Route / Parking";"EXEM";"";"";"0,15";"";"0,06";"";"";"";"";"0,24";"";"0,36";"";"0,27";"";"0,4";"";"0,22";"";"0,26";"";"";"";"0,7498";"0,732189";"5,089";"0,413234"
"168345";"1,909277";"47,883638";"47°53'1.097N 1°54'33.397E";"45234";"Station de Tram Mouillère";"";"45100";"ORLEANS";"15/09/2021";"En extérieur";"R_SO12221_1_14PUB.pdf";"Oui";"0,14";"Rue / Route / Parking";"EXEM";"";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"28,571";"0"
"168351";"1,90535";"47,888578";"47°53'18.881N 1°54'19.260E";"45234";"station tram St Marceau";"";"45000";"ORLEANS";"14/09/2021";"En extérieur";"R_SO12211_1_1PUB.pdf";"Oui";"0,45";"Rue / Route / Parking";"EXEM";"";"";"0,15";"";"";"";"";"";"";"0,09";"";"0,25";"";"0,11";"";"0,24";"";"0,12";"";"0,16";"";"";"";"0,450333";"0,424617";"-0,074";"0,3629"
"168352";"1,929555";"47,834706";"47°50'4.942N 1°55'46.398E";"45234";"Place Pierre-Minouflet";"";"45100";"ORLEANS";"16/09/2021";"En extérieur";"R_SO12210_1_2PUB.pdf";"Oui";"0,24";"Rue / Route / Parking";"EXEM";"";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,11";"";"54,167";"0"
"168355";"1,904484";"47,904726";"47°54'17.014N 1°54'16.142E";"45234";"Station de Tram République";"";"45000";"ORLEANS";"14/09/2021";"En extérieur";"R_SO12218_1_1PUB.pdf";"Oui";"0,65";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"";"";"0,5";"";"0,22";"";"0,08";"";"";"";"0,555338";"0,555338";"14,563";"0,817269"
"168356";"1,900244";"47,916035";"47°54'57.726N 1°54'0.878E";"45234";"Station de Tram Coligny";"";"45000";"ORLEANS";"14/09/2021";"En extérieur";"R_SO12218_1_5PUB.pdf";"Oui";"0,23";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"";"";"0,08";"0,08";"65,217";"0"
"168358";"1,905054";"47,906776";"47°54'24.394N 1°54'18.194E";"45234";"Station de Tram Gare d'Orléans";"";"45000";"ORLEANS";"14/09/2021";"En extérieur";"R_SO12218_1_3PUB.pdf";"Oui";"0,14";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"168360";"1,824685";"47,854334";"47°51'15.602N 1°49'28.866E";"45282";"Route des Muids";"";"45160";"SAINT HILAIRE SAINT MESMIN";"21/09/2021";"En extérieur";"RPUB_141736.pdf";"Oui";"0,51";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"168370";"2,969108";"46,910586";"46°54'38.110N 2°58'8.789E";"18048";"Rue des Auvergnats";"";"18150";"CHAPELLE HUGON";"21/09/2021";"En intérieur";"RPUB_141740.pdf";"Oui";"0,41";"Lieu d'habitation";"EXEM";"";"";"0,11";"";"";"";"";"";"0,31";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,328938";"";"19,771";"0,47619"
